"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"5350403.09",5012.00,-2.10,5118.00,1409.00,5884.70,0.85,1400.00,15.00,1385.00,6.80,1400.00,1340.00,60.00,0.00,1400.00,4175.00,1530.00,110.00,625.00,2370.00,1050.00,755.00,56.90,3.60,4175.00,4175.00,3860.00,23904.00,38.80
"5350403.1",5609.00,11.00,5051.00,1644.00,4709.90,1.19,1615.00,75.00,1535.00,6.30,1615.00,1430.00,185.00,0.00,1615.00,4460.00,1670.00,115.00,700.00,2535.00,1165.00,765.00,61.40,3.50,4465.00,4460.00,4110.00,26400.00,36.80
"5350403.11",10620.00,45.30,7311.00,2947.00,5071.10,2.09,2910.00,50.00,2865.00,6.70,2915.00,2765.00,150.00,0.00,2915.00,8295.00,2840.00,240.00,1350.00,4625.00,2150.00,1520.00,61.20,3.60,8295.00,8295.00,7740.00,25937.00,36.10
"5350403.12",9490.00,41.70,6699.00,2636.00,3793.40,2.50,2595.00,80.00,2515.00,6.80,2595.00,2495.00,100.00,0.00,2595.00,7225.00,2840.00,250.00,1000.00,4265.00,1710.00,1250.00,68.10,3.70,7225.00,7220.00,6810.00,32741.00,34.80
"5350403.13",6334.00,-0.70,6377.00,2246.00,4048.10,1.56,2210.00,860.00,1355.00,6.00,2215.00,2050.00,160.00,0.00,2210.00,5115.00,1800.00,165.00,1040.00,3220.00,1230.00,670.00,55.50,2.80,5120.00,5120.00,4860.00,36000.00,43.40
"5350403.14",10117.00,48.60,6810.00,2894.00,4604.50,2.20,2845.00,260.00,2590.00,6.60,2850.00,2535.00,315.00,0.00,2845.00,7880.00,2785.00,245.00,1110.00,4370.00,2170.00,1340.00,61.40,3.50,7885.00,7885.00,7355.00,26240.00,36.60
"5350403.15",11854.00,69.60,6990.00,3742.00,860.20,13.78,3665.00,335.00,3325.00,6.60,3665.00,3315.00,345.00,0.00,3665.00,9155.00,4090.00,295.00,1375.00,5980.00,2050.00,1130.00,64.00,3.20,9160.00,9160.00,8770.00,34391.00,36.40
"5350403.16",4087.00,30.20,3138.00,1412.00,68.00,60.07,1330.00,25.00,1305.00,6.50,1330.00,1035.00,295.00,0.00,1335.00,3215.00,1080.00,120.00,565.00,1915.00,765.00,540.00,66.90,3.00,3225.00,3225.00,3090.00,34571.00,37.60
"5350410.02",4396.00,-3.60,4562.00,1436.00,5477.90,0.80,1420.00,360.00,1055.00,6.20,1420.00,1300.00,120.00,0.00,1415.00,3850.00,1305.00,125.00,770.00,2370.00,965.00,505.00,60.10,3.10,3875.00,3875.00,3700.00,30421.00,44.30
"5350410.03",7178.00,1.30,7085.00,2489.00,3814.00,1.88,2450.00,745.00,1710.00,7.30,2450.00,2140.00,310.00,0.00,2445.00,6075.00,3030.00,160.00,840.00,4205.00,1320.00,555.00,60.50,2.90,6075.00,6075.00,5800.00,38946.00,41.90
