"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"5370222.02",4246.00,1.20,4195.00,1785.00,3005.40,1.41,1750.00,850.00,895.00,6.50,1750.00,1555.00,190.00,0.00,1750.00,3545.00,940.00,65.00,860.00,2010.00,1105.00,425.00,59.40,2.40,3615.00,3620.00,3530.00,41920.00,44.50
"5370222.03",4577.00,-0.50,4601.00,1574.00,4539.30,1.01,1585.00,190.00,1395.00,6.90,1590.00,1370.00,220.00,0.00,1585.00,3620.00,1085.00,80.00,910.00,2250.00,925.00,450.00,67.90,2.80,3545.00,3550.00,3405.00,43341.00,39.70
"5370223.01",2645.00,-2.00,2699.00,1001.00,1636.90,1.62,985.00,135.00,850.00,7.50,980.00,835.00,145.00,0.00,980.00,2165.00,410.00,40.00,595.00,1200.00,735.00,230.00,64.60,2.60,2225.00,2230.00,2160.00,40476.00,42.20
"5370223.02",4577.00,-2.40,4691.00,1721.00,1841.30,2.49,1730.00,420.00,1305.00,6.90,1725.00,1575.00,155.00,0.00,1725.00,3890.00,955.00,80.00,1090.00,2430.00,1060.00,395.00,73.30,2.70,3820.00,3820.00,3700.00,42334.00,39.40
"5370223.05",3157.00,-1.90,3218.00,997.00,3210.30,0.98,980.00,60.00,920.00,8.00,980.00,845.00,140.00,0.00,980.00,2650.00,835.00,50.00,590.00,1575.00,710.00,360.00,72.10,3.20,2590.00,2590.00,2500.00,40302.00,37.20
"5370223.06",3954.00,-4.20,4128.00,1310.00,2743.20,1.44,1305.00,100.00,1205.00,8.40,1305.00,1260.00,50.00,0.00,1305.00,3215.00,1110.00,60.00,715.00,2020.00,815.00,380.00,68.30,3.00,3270.00,3275.00,3160.00,47360.00,40.50
"5370223.07",4428.00,-2.00,4517.00,1722.00,3673.50,1.21,1705.00,630.00,1075.00,7.10,1710.00,1565.00,140.00,0.00,1710.00,3630.00,1135.00,25.00,950.00,2210.00,1055.00,365.00,69.40,2.60,3750.00,3750.00,3605.00,45079.00,42.00
"5370223.09",8665.00,5.20,8239.00,2676.00,3044.50,2.85,2690.00,280.00,2410.00,7.20,2690.00,2470.00,215.00,0.00,2690.00,6255.00,2700.00,160.00,1250.00,4310.00,1175.00,775.00,75.00,3.20,6145.00,6145.00,5840.00,54158.00,32.40
"5370223.1",4579.00,2.50,4468.00,1603.00,3660.60,1.25,1580.00,360.00,1225.00,6.80,1580.00,1445.00,130.00,0.00,1580.00,3350.00,1305.00,50.00,785.00,2225.00,765.00,355.00,76.10,2.90,3450.00,3455.00,3290.00,52992.00,34.10
"5370223.12",8457.00,18.40,7143.00,3677.00,1012.70,8.35,3590.00,2090.00,1500.00,5.20,3585.00,2965.00,625.00,0.00,3590.00,6525.00,2175.00,150.00,1600.00,4215.00,1650.00,660.00,67.10,2.20,6530.00,6530.00,6340.00,46757.00,44.70
"5370223.13",4480.00,0.90,4439.00,1607.00,2480.30,1.81,1620.00,645.00,975.00,7.70,1620.00,1420.00,200.00,0.00,1620.00,3750.00,1435.00,125.00,665.00,2380.00,940.00,425.00,63.80,2.80,3655.00,3660.00,3500.00,47936.00,40.00
"5370223.14",4300.00,-2.30,4402.00,1460.00,2724.50,1.58,1440.00,460.00,985.00,8.60,1440.00,1405.00,35.00,0.00,1440.00,3440.00,1405.00,90.00,705.00,2275.00,845.00,325.00,58.90,2.90,3530.00,3535.00,3355.00,56653.00,42.10
"5370223.15",2365.00,-0.40,2375.00,876.00,3222.90,0.73,860.00,210.00,655.00,7.40,860.00,840.00,20.00,0.00,860.00,1930.00,715.00,15.00,480.00,1270.00,430.00,235.00,70.20,2.70,1940.00,1940.00,1860.00,47744.00,38.90
"5370223.16",2102.00,1.70,2066.00,797.00,3624.10,0.58,815.00,520.00,295.00,7.00,815.00,755.00,55.00,0.00,810.00,1835.00,535.00,45.00,525.00,1175.00,495.00,165.00,73.00,2.70,1705.00,1710.00,1640.00,47189.00,37.40
"5370224.01",10637.00,42.50,7466.00,3140.00,1740.40,6.11,3125.00,400.00,2725.00,6.90,3125.00,2735.00,390.00,0.00,3125.00,7465.00,3390.00,275.00,1340.00,5215.00,1480.00,760.00,72.50,3.40,7460.00,7460.00,7095.00,46949.00,31.00
"5370224.02",3965.00,7.10,3703.00,1451.00,47.60,83.33,1300.00,20.00,1280.00,8.70,1295.00,1190.00,105.00,0.00,1300.00,3155.00,980.00,85.00,665.00,1950.00,830.00,370.00,63.00,2.80,3280.00,3275.00,3160.00,45466.00,44.30
"5370300.00",1993.00,4.60,1905.00,715.00,43.30,46.00,725.00,0.00,725.00,7.60,730.00,625.00,100.00,0.00,725.00,1720.00,290.00,20.00,440.00,960.00,515.00,245.00,67.20,2.80,1650.00,1655.00,1595.00,36651.00,42.00
"5370301.00",7707.00,20.90,6373.00,2942.00,693.50,11.11,2855.00,525.00,2325.00,7.10,2855.00,2505.00,345.00,0.00,2855.00,6070.00,1630.00,105.00,1565.00,3795.00,1575.00,700.00,69.30,2.70,6140.00,6140.00,5950.00,45184.00,38.20
"5370302.00",5323.00,-1.00,5379.00,2506.00,1437.30,3.70,2425.00,250.00,2175.00,6.30,2425.00,1655.00,775.00,0.00,2425.00,4590.00,745.00,40.00,1135.00,2295.00,1410.00,875.00,56.50,2.20,4590.00,4590.00,4445.00,34816.00,45.40
"5370303.01",3848.00,3.80,3706.00,1463.00,2092.20,1.84,1440.00,105.00,1335.00,7.60,1440.00,1340.00,100.00,0.00,1440.00,3210.00,660.00,40.00,925.00,1840.00,950.00,425.00,61.80,2.70,3240.00,3240.00,3140.00,42775.00,42.70
"5370303.02",8443.00,6.00,7962.00,2955.00,1344.70,6.28,2930.00,360.00,2570.00,7.60,2930.00,2765.00,160.00,0.00,2925.00,6490.00,1750.00,125.00,1650.00,3890.00,1785.00,810.00,62.90,2.70,6465.00,6460.00,6250.00,44774.00,44.10
