"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"2050132.07",5114.00,8.00,4737.00,1751.00,77.60,65.90,1725.00,80.00,1645.00,8.20,1725.00,1655.00,75.00,0.00,1725.00,3800.00,1230.00,75.00,890.00,2435.00,865.00,500.00,71.90,2.90,3850.00,3850.00,3655.00,50064.00,37.20
"2050132.09",10.00,0.00,10.00,3.00,22.80,0.44,,,,,,,,,,,,,,,,,,,,,,,
"2050132.1",5481.00,3.30,5307.00,1877.00,81.10,67.55,1840.00,30.00,1805.00,8.60,1840.00,1750.00,90.00,0.00,1840.00,4255.00,1390.00,115.00,945.00,2810.00,915.00,530.00,69.80,3.00,4255.00,4255.00,4025.00,49099.00,36.80
"2050140.00",6430.00,0.00,6431.00,2744.00,37.80,170.20,2555.00,15.00,2540.00,7.10,2560.00,2375.00,175.00,0.00,2555.00,5360.00,855.00,95.00,1145.00,2870.00,1395.00,1090.00,62.50,2.50,5420.00,5420.00,5230.00,38166.00,42.30
"2050141.00",6769.00,-2.50,6942.00,3033.00,32.60,207.36,2700.00,10.00,2695.00,7.40,2700.00,2525.00,175.00,0.00,2705.00,5660.00,1330.00,125.00,1195.00,3370.00,1325.00,970.00,62.80,2.50,5655.00,5660.00,5450.00,40909.00,42.60
"2050142.01",5497.00,2.60,5356.00,1989.00,821.40,6.69,1975.00,10.00,1970.00,7.50,1975.00,1755.00,220.00,0.00,1975.00,4375.00,990.00,110.00,1030.00,2550.00,1230.00,595.00,71.10,2.80,4335.00,4335.00,4140.00,41489.00,36.50
"2050142.02",4055.00,4.70,3873.00,1671.00,80.30,50.51,1585.00,10.00,1575.00,6.60,1585.00,1255.00,335.00,0.00,1585.00,3180.00,840.00,80.00,665.00,1845.00,785.00,540.00,70.60,2.50,3215.00,3220.00,3095.00,39390.00,36.70
"2050143.01",5442.00,9.40,4975.00,2397.00,19.40,279.91,2055.00,10.00,2050.00,7.50,2055.00,1810.00,245.00,0.00,2060.00,4290.00,1270.00,100.00,1030.00,2785.00,905.00,605.00,65.60,2.70,4320.00,4320.00,4120.00,43051.00,39.90
"2050143.02",6568.00,7.20,6126.00,2747.00,59.60,110.14,2515.00,10.00,2505.00,8.00,2515.00,2315.00,200.00,0.00,2515.00,5545.00,1745.00,110.00,1275.00,3595.00,1155.00,795.00,62.70,2.60,5515.00,5515.00,5290.00,41784.00,42.80
"2050150.01",6508.00,-5.00,6850.00,2670.00,65.60,99.28,2570.00,10.00,2560.00,7.10,2570.00,2255.00,315.00,0.00,2575.00,5395.00,620.00,110.00,1265.00,2730.00,1425.00,1240.00,60.10,2.60,5415.00,5415.00,5215.00,33798.00,40.80
"2050150.02",6152.00,-0.30,6173.00,2429.00,85.70,71.77,2340.00,10.00,2335.00,8.00,2340.00,2225.00,115.00,0.00,2340.00,5180.00,1100.00,110.00,1380.00,3100.00,1305.00,770.00,64.50,2.60,5180.00,5180.00,4955.00,43210.00,41.40
"2050151.00",5693.00,-0.80,5737.00,2611.00,32.30,176.18,2380.00,10.00,2365.00,6.80,2380.00,2095.00,285.00,0.00,2380.00,4810.00,680.00,100.00,1180.00,2485.00,1300.00,1025.00,61.10,2.40,4810.00,4810.00,4600.00,34905.00,42.80
"2050152.00",4284.00,2.60,4176.00,1816.00,6.90,618.40,1705.00,10.00,1700.00,7.00,1705.00,1570.00,135.00,0.00,1710.00,3620.00,540.00,90.00,845.00,1965.00,980.00,680.00,66.70,2.50,3570.00,3570.00,3425.00,40555.00,40.80
"2050153.00",5945.00,-3.00,6132.00,3424.00,4.90,1209.07,2655.00,15.00,2640.00,6.90,2660.00,2315.00,340.00,0.00,2660.00,5225.00,595.00,165.00,1170.00,2615.00,1355.00,1255.00,50.00,2.20,5110.00,5110.00,4885.00,31008.00,47.40
"2050154.01",21.00,-8.70,23.00,5.00,24.60,0.85,,,,,,,,,,,,,,,,,,,,,,,
"2050154.03",25.00,66.70,15.00,9.00,49.10,0.51,,,,,,,,,,,,,,,,,,,,,,,
"2050154.04",3221.00,-6.40,3440.00,2363.00,1.80,1747.90,1455.00,0.00,1455.00,6.50,1460.00,1250.00,205.00,0.00,1460.00,2710.00,195.00,50.00,495.00,1115.00,640.00,955.00,40.30,2.10,2825.00,2825.00,2715.00,25504.00,50.00
"2050155.00",0.00,-100.00,5.00,0.00,0.00,31.60,,,,,,,,,,,,,,,,,,,,,,,
